Date,AAPL,AMZN,ANET,APO,ARES,AVGO,BX,GOOGL,IBM,KKR,META,MSFT,NVDA,OWL,TSM
2022-05-27,146.57,115.15,26.47,55.86,63.50,54.20,104.83,111.33,119.39,54.14,193.43,263.87,18.75,10.06,87.57
2022-05-31,145.79,120.21,25.57,53.38,62.15,53.90,102.02,112.76,119.02,52.95,191.95,262.55,18.62,10.18,89.00
2022-06-01,145.66,121.68,25.42,53.50,60.99,53.30,100.55,112.89,119.53,52.61,187.00,263.08,18.27,9.81,88.49
2022-06-02,148.11,125.51,26.53,54.20,63.22,53.59,105.41,116.59,120.14,54.44,197.13,265.17,19.53,10.18,89.97
2022-06-03,142.40,122.35,25.79,53.51,64.03,52.34,105.10,113.53,121.03,53.44,189.12,260.76,18.66,10.09,87.57
2022-06-06,143.14,124.79,25.88,54.80,64.07,52.15,102.89,115.79,122.48,54.59,192.56,259.54,18.73,10.41,86.96
2022-06-07,145.66,123.00,26.08,54.71,63.91,53.24,103.79,116.12,122.40,55.02,193.95,263.16,18.87,10.16,87.64
2022-06-08,144.92,121.18,25.76,53.08,63.32,52.53,100.81,116.16,120.73,52.99,194.93,261.14,18.60,10.28,87.29
2022-06-09,139.71,116.15,24.60,52.47,61.54,51.68,98.61,113.83,118.27,51.36,182.40,255.71,18.00,10.04,84.84
2022-06-10,134.32,109.65,23.74,50.43,57.42,50.29,93.22,110.18,116.75,49.32,174.04,244.32,16.93,9.30,82.82
2022-06-13,129.17,103.67,23.02,46.38,51.43,48.10,84.46,105.46,115.82,45.17,162.83,233.95,15.60,8.36,79.89
2022-06-14,130.04,102.31,22.98,45.71,51.60,48.33,82.64,105.78,116.35,45.50,162.30,236.11,15.79,8.15,81.43
2022-06-15,132.65,107.67,23.22,46.81,51.76,48.94,83.84,108.80,117.49,47.04,167.88,243.13,16.48,8.60,83.24
2022-06-16,127.39,103.66,22.60,43.32,47.39,46.20,77.67,105.10,116.30,43.53,159.47,236.57,15.56,8.06,79.35
2022-06-17,128.86,106.22,22.74,44.68,48.11,46.33,78.17,106.20,115.75,43.64,162.31,239.16,15.84,8.13,79.80
2022-06-21,133.08,108.68,23.46,46.17,49.48,47.20,79.01,110.56,118.17,44.79,155.68,245.04,16.52,8.25,81.63
2022-06-22,132.57,108.95,23.26,46.48,49.73,46.48,79.04,110.51,117.51,44.26,154.49,244.45,16.31,8.24,79.71
2022-06-23,135.43,112.44,23.84,46.25,50.84,46.52,80.85,111.26,118.68,44.81,157.37,249.99,16.18,8.41,78.97
2022-06-24,138.75,116.46,24.95,48.16,52.88,47.69,85.63,116.94,121.78,46.92,168.68,258.52,17.08,8.81,80.66
2022-06-27,138.75,113.22,24.72,48.51,53.31,47.38,84.77,114.82,122.41,46.82,168.01,255.81,16.82,9.06,80.61
2022-06-28,134.62,107.40,23.82,47.48,51.97,46.70,82.14,111.02,121.61,46.91,159.28,247.69,15.94,8.84,79.18
2022-06-29,136.37,108.92,23.73,46.01,50.68,45.94,78.88,110.72,120.62,45.74,162.51,251.34,15.50,8.28,78.53
2022-06-30,133.91,106.21,23.43,44.90,50.17,45.51,79.01,108.01,121.03,44.72,159.85,248.02,15.12,8.14,76.75
2022-07-01,136.08,109.56,23.35,45.62,51.66,44.77,80.40,107.78,120.97,45.14,158.64,250.68,14.48,8.16,72.29
2022-07-05,138.65,113.50,24.04,47.30,52.97,44.62,81.44,112.27,117.97,46.03,166.73,253.84,14.92,8.40,71.45
2022-07-06,139.99,114.33,24.66,46.53,52.40,45.21,81.39,113.56,118.37,45.73,168.29,257.08,15.09,8.30,70.94
2022-07-07,143.35,116.33,25.49,48.44,54.00,46.71,84.32,117.74,120.73,47.04,170.69,259.20,15.81,8.56,75.72
2022-07-08,144.02,115.54,25.75,47.75,53.69,46.72,83.27,118.30,120.42,45.93,169.39,258.48,15.79,8.53,76.52
2022-07-11,141.90,111.75,25.42,46.95,52.72,45.24,82.46,114.66,120.87,45.66,161.46,255.44,15.11,8.37,74.27
2022-07-12,142.87,109.22,24.57,46.96,53.24,45.10,81.43,113.02,119.31,45.08,161.85,244.97,15.04,8.32,74.26
2022-07-13,142.50,110.40,24.58,46.58,52.25,45.13,79.16,110.37,117.60,44.60,162.07,244.06,15.12,8.03,76.32
2022-07-14,145.42,110.63,24.77,45.07,51.72,45.40,77.63,109.40,119.21,44.27,156.67,245.37,15.33,7.87,78.55
2022-07-15,147.09,113.55,25.42,47.09,53.55,46.32,80.55,110.80,119.95,46.60,163.27,247.92,15.72,8.20,80.39
2022-07-18,144.05,113.76,25.15,47.51,53.40,46.01,80.68,108.07,118.41,47.05,165.77,245.53,16.06,8.35,78.47
2022-07-19,147.90,118.21,26.19,49.15,55.30,47.69,85.72,112.81,112.20,49.06,174.25,250.63,16.94,8.80,80.88
2022-07-20,149.90,122.77,26.22,50.18,56.68,47.95,87.56,112.90,110.74,49.86,181.50,253.28,17.76,9.12,81.26
2022-07-21,152.16,124.63,26.49,50.55,57.84,48.50,84.77,113.34,109.00,50.67,181.58,255.76,18.00,9.03,82.42
2022-07-22,150.93,122.42,25.59,49.95,57.48,48.02,83.52,106.95,109.94,49.59,167.80,251.43,17.27,8.82,81.04
2022-07-25,149.81,121.14,25.86,50.05,57.56,48.07,84.24,106.57,110.19,50.37,165.20,249.96,16.98,8.86,81.02
2022-07-26,148.49,114.81,25.83,49.59,56.56,47.88,81.07,104.10,109.80,49.36,157.76,243.26,16.49,8.60,79.25
2022-07-27,153.57,120.97,27.27,50.78,58.25,49.45,84.64,112.07,110.69,50.84,168.10,259.53,17.74,8.86,82.27
2022-07-28,154.12,122.28,28.83,52.33,62.90,49.99,88.76,113.22,110.77,53.56,159.32,266.93,17.93,9.21,83.19
2022-07-29,159.17,134.95,29.16,52.88,63.22,50.17,89.51,115.30,112.12,53.58,157.72,271.11,18.11,9.26,83.07
2022-08-01,158.20,135.39,29.40,52.90,64.21,50.25,90.54,113.85,113.19,53.64,158.54,268.48,18.39,9.23,81.03
2022-08-02,156.73,134.16,29.28,52.24,64.10,49.77,88.20,114.12,112.99,50.47,158.80,265.40,18.47,9.18,80.79
2022-08-03,162.72,139.52,30.42,53.00,64.93,51.22,88.65,117.04,113.45,51.48,167.33,272.79,18.84,9.31,81.22
2022-08-04,162.41,142.57,30.76,53.70,65.24,51.79,90.19,117.15,112.85,51.43,169.09,273.93,19.16,9.68,83.01
2022-08-05,162.18,140.80,31.67,53.28,64.71,51.66,88.75,116.44,113.57,50.64,165.66,273.21,18.94,9.99,84.28
2022-08-08,161.71,139.41,31.18,53.18,64.71,51.11,90.07,116.27,113.68,51.02,168.77,270.71,17.74,10.14,82.56
2022-08-09,161.76,137.83,30.24,53.62,63.62,49.92,88.42,115.60,112.39,49.99,167.06,272.62,17.04,10.09,80.00
2022-08-10,166.00,142.69,31.87,55.56,65.86,51.57,94.66,118.65,114.15,53.61,176.79,279.25,18.05,10.40,83.24
2022-08-11,165.26,140.64,31.51,56.39,66.13,51.10,92.97,117.80,115.05,54.73,175.94,277.18,17.89,10.45,84.04
2022-08-12,168.80,143.55,31.72,56.49,66.28,52.30,95.41,120.61,116.33,55.33,178.93,281.90,18.66,10.58,85.30
2022-08-15,169.87,143.18,32.19,56.94,66.60,52.37,95.31,121.01,117.13,55.72,179.32,283.41,18.98,10.53,85.97
2022-08-16,169.71,144.78,32.48,56.24,66.69,51.68,94.34,120.63,118.54,55.41,177.91,282.67,18.83,10.36,84.45
2022-08-17,171.21,142.10,32.37,55.23,67.49,50.46,93.40,118.50,119.61,54.77,173.33,281.93,18.28,10.16,83.74
2022-08-18,170.81,142.30,33.19,55.51,68.42,52.32,94.13,119.11,120.72,54.08,173.14,280.82,18.72,10.18,83.81
2022-08-19,168.23,138.23,32.50,54.19,66.07,51.38,90.59,116.18,120.11,52.40,166.50,276.93,17.80,9.73,81.86
2022-08-22,164.36,133.22,31.78,53.21,65.16,49.54,88.57,113.24,117.66,51.26,161.63,268.80,16.99,9.72,80.02
2022-08-23,164.03,133.62,31.74,54.15,66.63,49.63,89.76,112.86,116.96,51.17,159.71,267.53,17.13,9.79,80.77
2022-08-24,164.32,133.80,31.41,54.96,66.83,49.73,90.12,112.69,115.65,51.49,161.84,266.90,17.17,9.92,80.33
2022-08-25,166.77,137.28,31.62,56.22,68.94,51.54,92.47,115.62,116.30,52.72,167.31,269.86,17.86,10.02,82.21
2022-08-26,160.48,130.75,30.76,52.55,66.24,48.80,86.43,109.37,113.18,50.01,160.37,259.45,16.21,9.39,79.56
2022-08-29,158.29,129.79,30.40,51.90,64.71,48.17,84.36,108.46,113.12,49.55,157.78,256.68,15.76,9.19,77.78
2022-08-30,155.86,128.73,30.27,51.23,64.88,47.44,83.86,107.98,112.48,49.11,155.79,254.49,15.43,9.08,77.72
2022-08-31,154.21,126.77,29.97,51.81,65.42,46.76,82.38,107.27,111.50,48.98,161.51,253.04,15.05,9.09,78.25
2022-09-01,154.93,127.82,29.32,51.11,64.52,46.09,82.57,108.78,112.55,48.56,163.92,252.01,13.90,9.01,76.64
2022-09-02,152.82,127.51,29.33,51.27,64.19,46.86,82.28,106.90,110.93,47.71,158.92,247.81,13.61,8.85,75.95
2022-09-06,151.57,126.11,29.39,51.85,64.48,46.67,82.51,105.87,110.00,47.00,157.16,245.09,13.43,8.97,75.13
2022-09-07,152.97,129.48,30.07,52.89,66.38,47.32,84.49,108.49,110.86,47.88,158.99,249.77,13.68,9.22,75.06
2022-09-08,151.50,129.82,30.69,53.01,68.46,47.96,84.98,107.43,111.52,48.50,160.65,250.19,13.96,9.26,75.33
2022-09-09,154.35,133.27,31.10,54.17,69.48,48.94,87.41,109.68,112.14,49.89,167.68,255.94,14.35,9.47,76.54
2022-09-12,160.30,136.45,31.19,54.95,69.55,49.57,88.42,109.89,113.42,51.03,167.49,258.05,14.47,9.54,77.12
2022-09-13,150.89,126.82,29.98,52.82,67.16,47.19,82.76,103.40,110.46,48.43,151.80,243.87,13.10,9.05,73.99
2022-09-14,152.33,128.55,30.57,53.53,67.77,47.85,83.63,104.08,110.84,48.57,150.15,244.09,13.10,9.04,74.79
2022-09-15,149.45,126.28,29.24,53.28,67.78,46.86,83.05,102.01,108.93,48.08,148.25,237.47,12.90,9.02,73.62
2022-09-16,147.81,123.53,28.93,51.10,66.41,47.08,80.84,101.90,110.48,47.00,145.02,236.85,13.17,8.93,73.54
2022-09-19,151.52,124.66,28.74,51.69,67.56,47.02,83.44,102.16,110.88,47.96,146.73,236.64,13.35,9.01,73.86
2022-09-20,153.89,122.19,28.52,50.21,65.57,46.19,79.75,100.25,109.63,46.19,144.82,234.63,13.14,8.84,73.78
2022-09-21,150.77,118.54,28.45,49.09,63.30,45.55,77.85,98.41,108.44,44.68,140.88,231.25,13.23,8.71,72.83
2022-09-22,149.81,117.31,28.14,48.02,59.75,45.12,74.89,99.26,108.77,43.70,141.58,233.21,12.53,8.43,71.40
2022-09-23,147.55,113.78,27.49,46.24,58.01,44.28,73.23,97.87,106.52,42.52,139.19,230.25,12.49,8.00,69.74
2022-09-26,147.88,115.15,27.27,45.56,56.69,43.67,72.93,97.31,105.91,42.29,135.18,229.80,12.20,7.64,68.93
2022-09-27,148.85,114.41,27.73,45.54,57.00,43.91,71.87,96.64,105.68,42.55,133.23,228.79,12.38,7.64,68.95
2022-09-28,146.97,118.01,29.17,46.66,58.02,44.02,75.43,99.17,106.56,43.61,140.38,233.30,12.70,7.86,68.10
2022-09-29,139.75,114.80,28.69,44.40,55.55,42.52,74.07,96.56,105.58,41.94,135.22,229.84,12.19,7.60,65.41
2022-09-30,135.55,113.00,28.22,43.35,55.10,41.95,73.40,94.81,103.13,41.65,134.50,225.39,12.11,7.56,64.73
2022-10-03,139.72,115.88,28.96,45.61,56.94,43.15,75.85,97.77,105.48,42.59,137.40,232.98,12.48,7.75,65.38
2022-10-04,143.30,121.09,30.20,48.41,61.08,45.33,82.01,100.75,108.94,45.91,139.06,240.86,13.13,8.09,68.74
2022-10-05,143.59,120.95,30.34,48.13,60.66,45.80,80.72,100.54,109.15,45.81,137.77,241.17,13.18,7.81,70.32
2022-10-06,142.64,120.30,30.48,47.55,59.79,45.30,80.34,100.53,106.10,45.57,137.86,238.83,13.10,7.75,70.20
2022-10-07,137.41,114.56,29.10,45.46,57.98,43.50,75.75,97.81,103.14,43.49,132.29,226.69,12.05,7.52,65.85
2022-10-10,137.73,113.67,27.37,45.26,56.72,41.35,74.98,97.00,102.21,43.58,132.63,221.86,11.64,7.51,63.67
2022-10-11,136.32,112.21,26.76,44.45,54.67,40.69,73.17,96.33,102.26,42.76,127.42,218.14,11.56,7.22,59.90
2022-10-12,135.69,112.90,25.91,45.03,54.85,40.68,75.02,96.70,102.06,42.99,126.39,218.47,11.47,7.03,60.53
2022-10-13,140.25,112.53,25.98,45.27,55.89,41.38,75.69,98.19,105.72,44.09,129.16,226.69,11.93,7.01,62.90
2022-10-14,135.73,106.90,25.09,44.15,54.33,40.35,73.77,95.71,104.20,42.93,125.66,221.19,11.20,7.02,60.35
2022-10-17,139.68,113.79,26.14,45.60,57.32,41.13,77.38,99.09,105.48,43.76,132.87,229.87,11.86,7.52,61.26
2022-10-18,141.00,116.36,26.57,46.84,59.52,41.08,79.03,99.88,106.72,44.99,131.64,230.81,11.94,7.74,60.15
2022-10-19,141.10,115.07,26.28,46.11,58.57,41.12,76.95,98.75,106.34,44.34,132.07,228.86,12.02,7.38,60.10
2022-10-20,140.64,115.25,26.41,45.82,59.01,40.65,73.70,99.09,111.37,43.50,130.39,228.54,12.16,7.13,60.03
2022-10-21,144.45,119.32,27.63,47.73,60.81,42.49,74.92,100.24,112.76,44.89,128.88,234.32,12.44,7.32,60.19
2022-10-24,146.59,119.82,27.68,48.22,61.31,43.13,75.66,101.62,115.18,44.81,128.59,239.28,12.57,7.38,57.87
2022-10-25,149.42,120.60,28.16,50.63,63.92,43.46,80.29,103.56,115.39,45.79,136.31,242.58,13.23,7.94,57.72
2022-10-26,146.49,115.66,27.24,50.47,64.19,43.57,81.33,94.10,117.19,46.73,128.69,223.86,12.86,8.07,57.44
2022-10-27,142.03,110.96,29.78,50.61,65.93,43.02,81.95,91.41,116.99,47.20,97.09,219.44,13.14,8.00,57.54
2022-10-28,152.76,103.41,30.37,51.86,68.39,44.68,82.51,95.44,120.23,47.83,98.34,228.27,13.80,8.29,58.55
2022-10-31,150.40,102.44,30.22,51.61,67.45,44.41,80.70,93.68,120.04,47.11,92.35,224.65,13.46,8.21,58.11
2022-11-01,147.76,96.79,31.93,53.30,69.46,44.20,82.30,89.67,119.96,47.92,94.37,220.81,13.51,8.23,58.14
2022-11-02,142.25,92.12,31.26,55.40,68.16,43.08,81.78,86.21,118.77,48.28,89.75,213.01,13.19,7.98,57.14
2022-11-03,136.22,89.30,30.56,56.43,68.49,41.96,77.95,82.70,116.73,46.96,88.14,207.34,13.39,7.77,56.91
2022-11-04,135.95,90.98,32.77,58.34,69.78,43.96,79.73,85.82,118.89,49.72,90.00,214.25,14.12,8.52,58.99
2022-11-07,136.48,90.53,32.65,58.87,70.80,44.90,81.63,87.71,120.09,50.89,95.88,220.52,14.27,9.14,59.25
2022-11-08,137.05,89.98,32.28,59.39,71.16,45.55,82.31,88.12,121.56,51.01,95.63,221.49,14.57,9.46,61.39
2022-11-09,132.50,86.14,30.73,56.88,70.40,44.35,79.69,86.55,120.68,48.92,100.59,217.27,13.74,9.34,61.37
2022-11-10,144.29,96.63,31.75,59.88,75.65,47.86,91.67,93.11,124.06,54.78,110.90,235.15,15.71,10.48,66.88
2022-11-11,147.07,100.79,32.14,60.80,74.80,48.95,96.32,95.56,125.76,55.46,112.04,239.14,16.29,11.08,69.70
2022-11-14,145.68,98.49,32.80,58.33,70.74,48.48,89.80,94.86,126.66,52.10,113.23,233.76,16.25,10.18,68.73
2022-11-15,147.41,98.94,33.16,60.17,71.39,49.54,86.43,97.57,126.79,52.63,116.06,234.17,16.62,10.32,75.96
2022-11-16,146.18,97.12,32.67,58.50,70.20,48.34,83.27,97.98,126.95,51.63,112.24,234.60,15.87,9.95,75.01
2022-11-17,148.08,94.85,33.01,57.77,69.28,48.38,80.15,97.50,128.32,50.47,110.48,234.55,15.64,9.81,76.93
2022-11-18,148.64,94.14,33.87,58.10,68.41,48.67,81.18,96.57,129.69,50.37,111.07,234.10,15.37,9.82,77.67
2022-11-21,145.41,92.46,33.65,58.76,69.06,48.88,79.56,94.76,128.84,49.88,108.90,234.91,15.28,9.82,75.46
2022-11-22,147.55,93.20,34.01,60.75,69.79,50.07,77.75,96.20,130.97,50.38,110.47,237.80,16.00,9.60,77.93
2022-11-23,148.42,94.13,34.30,61.27,70.27,50.41,78.38,97.59,130.66,50.60,111.26,240.27,16.48,9.65,77.39
2022-11-25,145.51,93.41,33.94,62.34,69.79,50.06,79.69,96.60,130.33,50.38,110.44,240.19,16.23,9.69,76.85
2022-11-28,141.69,93.95,33.42,60.98,68.67,49.33,78.01,95.21,128.40,49.12,107.83,234.63,15.79,9.31,74.79
2022-11-29,138.69,92.42,33.43,61.77,68.79,49.26,78.11,94.35,128.68,49.12,108.51,233.24,15.60,9.27,74.90
2022-11-30,145.43,96.54,34.83,65.09,69.72,52.06,81.05,100.10,130.79,50.45,117.07,247.61,16.89,9.35,78.34
2022-12-01,145.71,95.50,34.94,64.93,69.38,52.03,75.30,100.10,131.02,51.06,119.39,247.17,17.10,9.17,78.06
2022-12-02,145.22,94.13,33.76,64.02,67.57,51.09,75.41,99.56,130.59,50.77,122.42,247.49,16.84,9.10,76.95
2022-12-05,144.06,91.01,33.21,60.50,64.41,50.13,72.58,98.61,129.48,48.16,121.36,242.82,16.57,8.95,77.06
2022-12-06,140.40,88.25,32.26,59.32,64.26,49.68,69.72,96.13,129.56,47.66,113.13,237.89,15.95,8.85,75.11
2022-12-07,138.47,88.46,31.69,57.59,63.22,48.98,68.75,94.11,129.36,46.01,112.94,237.16,16.08,8.93,74.81
2022-12-08,140.15,90.35,32.03,58.94,62.40,50.17,70.00,92.89,129.81,46.90,114.33,240.10,17.13,9.28,76.29
2022-12-09,139.67,89.09,31.98,58.98,61.51,51.46,69.49,92.01,129.17,46.64,114.89,238.18,16.96,9.20,76.18
2022-12-12,141.96,90.55,32.74,60.10,63.24,52.59,73.03,92.49,131.07,46.96,113.71,245.06,17.50,9.45,75.94
2022-12-13,142.92,92.49,33.26,61.39,65.31,53.95,73.89,94.79,132.26,48.52,119.10,249.34,18.03,9.69,76.01
2022-12-14,140.70,91.58,32.75,61.99,64.45,54.27,71.37,94.23,131.64,47.95,120.53,249.63,17.63,9.66,75.55
2022-12-15,134.11,88.45,31.40,60.09,61.88,52.72,68.54,90.06,125.05,46.12,115.14,241.66,16.91,9.21,73.69
2022-12-16,132.15,87.86,30.92,58.64,61.12,52.52,66.76,89.47,123.12,45.26,118.39,237.47,16.53,8.71,72.45
2022-12-19,130.05,84.92,30.64,58.47,59.71,52.36,65.07,87.66,121.98,44.70,113.48,233.35,16.22,8.61,72.26
2022-12-20,129.98,85.19,30.44,58.82,60.48,51.82,64.72,88.24,124.10,44.92,116.07,234.67,16.05,8.72,71.80
2022-12-21,133.07,86.77,30.83,60.54,61.70,53.46,67.16,88.79,124.86,46.30,118.72,237.22,16.46,8.96,73.24
2022-12-22,129.91,83.79,30.09,59.82,60.34,52.69,65.83,86.99,123.75,45.29,116.10,231.16,15.30,8.78,71.48
2022-12-23,129.55,85.25,29.94,60.27,60.72,52.62,66.33,88.45,124.42,45.54,117.01,231.69,15.17,8.87,71.11
2022-12-27,127.75,83.04,29.72,59.48,60.04,52.73,65.24,86.62,125.10,44.59,115.86,229.97,14.09,8.72,70.57
2022-12-28,123.83,81.82,29.79,58.65,59.49,51.91,63.90,85.26,122.99,43.92,114.61,227.61,14.00,8.48,69.37
2022-12-29,127.34,84.18,30.47,59.63,61.60,53.14,66.19,87.67,123.91,45.42,119.21,233.90,14.57,8.83,72.16
2022-12-30,127.65,84.00,30.34,59.84,61.39,53.26,65.70,87.45,123.76,45.10,119.29,232.74,14.58,8.77,70.73
2023-01-03,122.88,85.82,30.23,58.92,61.31,52.72,67.41,88.34,124.34,45.36,123.65,232.51,14.28,8.35,70.29
2023-01-04,124.14,85.14,28.46,60.37,62.25,53.37,69.08,87.31,125.26,46.74,126.26,222.34,14.72,8.62,72.46
2023-01-05,122.83,83.12,27.37,59.05,60.51,52.87,67.82,85.44,123.95,46.06,125.83,215.75,14.23,8.56,71.90
2023-01-06,127.35,86.08,28.11,60.34,62.01,56.05,70.15,86.57,126.23,46.81,128.89,218.29,14.83,8.83,74.13
2023-01-09,127.87,87.36,28.72,61.27,64.41,54.95,71.35,87.25,126.09,48.23,128.34,220.42,15.59,9.33,76.25
2023-01-10,128.44,89.87,28.81,62.40,64.97,54.77,71.31,87.64,127.19,48.71,131.83,222.10,15.87,9.57,77.16
2023-01-11,131.15,95.09,29.08,63.49,66.43,55.07,73.56,90.72,127.60,50.75,131.73,228.81,15.97,9.93,77.65
2023-01-12,131.07,95.27,29.30,64.20,68.84,55.44,75.32,90.33,127.85,52.15,135.52,231.47,16.47,10.23,82.60
2023-01-13,132.40,98.12,28.75,65.39,69.49,55.16,75.30,91.31,128.15,52.47,135.79,232.17,16.86,10.24,82.41
2023-01-17,133.56,96.05,29.08,64.81,70.03,55.18,76.05,90.49,127.53,52.01,134.18,233.26,17.66,10.37,84.49
2023-01-18,132.84,95.46,28.75,63.82,69.94,54.71,74.37,90.32,123.34,51.51,131.86,228.85,17.34,10.37,84.95
2023-01-19,132.90,93.68,27.88,61.70,68.11,53.65,71.30,92.23,123.52,49.07,134.96,225.09,16.73,10.03,83.93
2023-01-20,135.45,97.25,28.78,62.91,70.53,54.37,75.28,97.16,124.03,51.67,138.16,233.13,17.80,10.33,86.43
2023-01-23,138.64,97.52,29.79,64.58,71.44,55.41,77.77,98.91,124.61,52.36,142.02,235.42,19.15,10.36,90.83
2023-01-24,140.03,96.32,30.44,63.51,70.47,55.73,78.12,96.84,124.28,51.86,141.89,234.90,19.22,10.35,89.78
2023-01-25,139.37,97.18,30.39,63.41,70.32,55.79,78.69,94.38,123.64,52.05,140.27,233.51,19.28,10.26,87.74
2023-01-26,141.44,99.22,31.00,66.07,72.85,57.02,83.07,96.66,118.10,53.75,146.02,240.68,19.76,10.40,88.73
2023-01-27,143.37,102.24,31.51,66.43,74.36,56.30,84.88,98.50,118.05,53.93,150.42,240.84,20.32,10.43,88.59
2023-01-30,140.49,100.55,30.96,64.97,72.82,55.39,84.03,96.09,118.85,52.89,145.78,235.55,19.12,10.14,88.42
2023-01-31,141.76,103.13,31.50,66.39,74.44,55.73,84.97,97.97,118.35,54.23,147.67,240.50,19.49,10.41,88.04
2023-02-01,142.88,105.15,32.63,68.03,75.94,57.42,86.08,99.55,118.66,55.37,151.79,245.29,20.90,10.69,89.95
2023-02-02,148.18,112.91,33.36,67.68,75.91,57.71,88.58,106.79,119.80,56.37,187.13,256.79,21.66,10.84,91.77
2023-02-03,151.79,103.39,32.99,68.85,76.27,56.93,86.80,103.86,120.29,55.53,184.91,250.73,21.05,10.79,89.88
2023-02-06,149.07,102.18,32.42,67.67,75.90,57.28,85.54,102.00,119.62,54.43,184.44,249.19,21.04,10.70,87.19
2023-02-07,151.94,102.11,33.73,68.81,77.01,58.53,86.42,106.69,119.32,57.27,189.95,259.66,22.12,11.03,89.77
2023-02-08,149.26,100.05,34.12,69.31,76.73,57.32,84.56,98.50,119.44,56.62,181.83,258.86,22.16,11.12,89.52
2023-02-09,148.22,98.24,34.13,64.16,74.79,57.10,82.10,94.17,118.93,56.06,176.37,255.84,22.29,10.87,91.80
2023-02-10,148.59,97.61,33.32,66.28,76.55,56.51,83.22,93.74,120.57,56.35,172.63,255.34,21.22,10.60,90.55
2023-02-13,151.38,99.54,34.00,66.67,76.21,57.26,86.18,93.78,122.13,57.42,177.87,263.31,21.74,10.65,91.25
2023-02-14,150.74,99.70,35.37,67.22,75.28,57.38,86.48,93.85,120.94,56.94,177.92,264.14,22.92,11.04,93.01
2023-02-15,152.84,101.16,35.38,67.94,75.03,57.89,86.35,96.09,121.28,57.23,175.62,262.03,22.71,11.40,88.07
2023-02-16,151.25,98.15,35.42,67.62,74.90,57.21,84.39,94.67,120.04,56.07,170.94,255.05,21.95,11.31,86.23
2023-02-17,150.10,97.20,34.56,67.39,74.55,56.74,83.57,93.52,120.06,55.71,171.38,251.07,21.34,11.18,85.55
